"id","contact_id","firstname","lastname","nickname","alias","country","knvbnr","birthday","deathday","height","weight","picture","show_pic","show_persdata","show_teamdata","show_on_frontend","info","notes","phone","mobile","email","website","address","zipcode","location","state","address_country","extended","position_id","published","ordering","checked_out","checked_out_time","modified","modified_by"
2340,0,"Mustafa","NEBHAN","","mustafa-nebhan","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2341,0,"Hacı Efe","SERT","","hac-efe-sert","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2342,0,"Mehmet Ali","SÖNMEZ","","mehmet-soenmez","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2343,0,"Ahmet","REKKAL","","ahmet-rekkal","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2344,0,"Amin","HASAN","","amin-hasan","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2345,0,"Cengiz","ADIGÜZEL","","cengiz-adiguezel","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/persons/Cengiz_Adiguzel.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,2022-12-21 06:50:29,485
2346,0,"Aytekin","SARIŞAHİN","","aytekin-sarisahin","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2347,0,"Yahya","SEÇKİN","","yahya-seckin","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2348,0,"İlker Cesur","YILDIRIM","","ilker-cesur-yildirim","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2349,0,"R. Kaya","GÜLSÜN","","r-kaya-guelsuen","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2350,0,"Ceyhun","CEYHAN","","ceyhun-ceyhan","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2351,0,"Cemilcan","ŞİMŞEK","","cemilcan-simsek","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2352,0,"Efe","ULAŞ","","efe-ulas","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2353,0,"Mert","BİLGEBAY","","mert-bilgebay","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2354,0,"Emir","TEPEKÖYLÜ","","emir-tepekoeylue","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2355,0,"Alp","ÇELİK","","alp-celik","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2356,0,"Mustafa Efe","ALAYBEYOĞLU","","mustafa-efe-alaybeyoglu","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2357,0,"Muhammed Ensar","ERDEM","","muhammed-ensar-erdem","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2358,0,"Taner","AKDENİZ","","taner-akdeniz","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
2359,0,"Yunus Emre","MERT","","yunus-emre-mert","TUR","",0000-00-00,0000-00-00,0,0,"images/com_joomleague/database/placeholders/erkek.png",1,1,1,1,"","","","","","","","","","",,"{""COM_JOOMLEAGUE_EXT_PERSON_DATE_SINCE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_DATE_UNTIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_REASONFORLEAVE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_OCCUPATION"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PAGER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_PHONE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_EMAIL"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FAX"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER1"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MESSENGER2"":"""",""COM_JOOMLEAGUE_EXT_PERSON_TWITTER"":"""",""COM_JOOMLEAGUE_EXT_PERSON_FACEBOOK"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MSN"":"""",""COM_JOOMLEAGUE_EXT_PERSON_MYSPACE"":"""",""COM_JOOMLEAGUE_EXT_PERSON_ICQ"":"""",""COM_JOOMLEAGUE_EXT_PERSON_GOOGLEPLUS"":""""}",23,1,185,0,0000-00-00 00:00:00,,
